customer_id,month,status,mrr,plan_type,is_trial
C1215,2026-03-01,active,799,Business,False
C1215,2026-04-01,active,799,Business,False
C1216,2026-01-01,active,799,Business,False
C1216,2026-02-01,active,799,Business,False
C1216,2026-03-01,active,799,Business,False
C1216,2026-04-01,active,799,Business,False
C1217,2026-01-01,active,799,Business,False
C1217,2026-02-01,active,799,Business,False
C1217,2026-03-01,active,799,Business,False
C1217,2026-04-01,active,799,Business,False
C1218,2026-01-01,active,999,Business,False
C1218,2026-02-01,active,999,Business,False
C1218,2026-03-01,active,999,Business,False
C1218,2026-04-01,active,999,Business,False
C1220,2026-01-01,active,999,Business,False
C1220,2026-02-01,active,999,Business,False
C1220,2026-03-01,active,999,Business,False
C1220,2026-04-01,active,999,Business,False
C1221,2026-01-01,active,299,Team,False
C1221,2026-02-01,active,299,Team,False
C1221,2026-03-01,active,299,Team,False
C1221,2026-04-01,active,299,Team,False
C1222,2026-01-01,active,599,Business,False
C1222,2026-02-01,active,599,Business,False
C1222,2026-03-01,active,599,Business,False
C1222,2026-04-01,active,599,Business,False
C1223,2026-01-01,active,99,Starter,False
C1223,2026-02-01,active,99,Starter,False
C1223,2026-03-01,active,99,Starter,False
C1223,2026-04-01,active,99,Starter,False
C1224,2026-02-01,active,99,Starter,False
C1224,2026-03-01,active,99,Starter,False
C1224,2026-04-01,active,99,Starter,False
C1225,2026-01-01,active,199,Team,False
C1225,2026-02-01,active,199,Team,False
C1225,2026-03-01,active,199,Team,False
C1225,2026-04-01,active,199,Team,False
C1226,2026-01-01,active,299,Team,False
C1226,2026-02-01,active,299,Team,False
C1226,2026-03-01,active,299,Team,False
C1226,2026-04-01,active,299,Team,False
C1228,2026-01-01,active,99,Starter,False
C1228,2026-02-01,active,99,Starter,False
C1228,2026-03-01,active,99,Starter,False
C1228,2026-04-01,active,99,Starter,False
C1229,2026-01-01,active,399,Team,False
C1229,2026-02-01,active,399,Team,False
C1229,2026-03-01,active,399,Team,False
C1229,2026-04-01,active,399,Team,False
C1231,2026-01-01,active,399,Team,False
C1231,2026-02-01,active,399,Team,False
C1231,2026-03-01,active,399,Team,False
C1231,2026-04-01,active,399,Team,False
C1232,2026-01-01,active,299,Team,False
C1232,2026-02-01,active,299,Team,False
C1232,2026-03-01,active,299,Team,False
C1232,2026-04-01,active,299,Team,False
C1233,2026-01-01,active,4000,Enterprise,False
C1233,2026-02-01,active,4000,Enterprise,False
C1233,2026-03-01,churned,0,Enterprise,False
C1234,2026-01-01,active,799,Business,False
C1234,2026-02-01,active,799,Business,False
C1234,2026-03-01,active,799,Business,False
C1234,2026-04-01,active,799,Business,False
C1235,2026-01-01,active,399,Team,False
C1235,2026-02-01,active,399,Team,False
C1235,2026-03-01,active,399,Team,False
C1235,2026-04-01,active,399,Team,False
C1236,2026-01-01,active,999,Business,False
C1236,2026-02-01,active,999,Business,False
C1236,2026-03-01,active,999,Business,False
C1236,2026-04-01,active,999,Business,False
C1237,2026-01-01,active,399,Team,False
C1237,2026-02-01,active,399,Team,False
C1237,2026-03-01,churned,0,Team,False
C1238,2026-01-01,active,599,Business,False
C1238,2026-02-01,active,599,Business,False
C1238,2026-03-01,active,599,Business,False
C1238,2026-04-01,active,599,Business,False
C1239,2026-01-01,active,99,Starter,False
C1239,2026-02-01,active,99,Starter,False
C1239,2026-03-01,active,99,Starter,False
C1239,2026-04-01,active,99,Starter,False
C1240,2026-02-01,active,399,Team,False
C1240,2026-03-01,active,399,Team,False
C1240,2026-04-01,active,399,Team,False
C1241,2026-01-01,active,999,Business,False
C1241,2026-02-01,active,999,Business,False
C1241,2026-03-01,active,999,Business,False
C1241,2026-04-01,active,999,Business,False
C1242,2026-01-01,active,399,Team,False
C1242,2026-02-01,active,399,Team,False
C1242,2026-03-01,active,399,Team,False
C1242,2026-04-01,active,399,Team,False
C1243,2026-01-01,active,999,Business,False
C1243,2026-02-01,active,999,Business,False
C1243,2026-03-01,active,999,Business,False
C1243,2026-04-01,active,999,Business,False
C1244,2026-01-01,active,49,Starter,False
C1244,2026-02-01,active,49,Starter,False
C1244,2026-03-01,active,49,Starter,False
C1244,2026-04-01,active,49,Starter,False
C1245,2026-01-01,active,4000,Enterprise,False
C1245,2026-02-01,active,4000,Enterprise,False
C1245,2026-03-01,active,4000,Enterprise,False
C1245,2026-04-01,active,4000,Enterprise,False
C1246,2026-01-01,active,799,Business,False
C1246,2026-02-01,active,799,Business,False
C1246,2026-03-01,active,799,Business,False
C1246,2026-04-01,active,799,Business,False
C1248,2026-01-01,active,99,Starter,False
C1248,2026-02-01,active,99,Starter,False
C1248,2026-03-01,active,99,Starter,False
C1248,2026-04-01,active,99,Starter,False
C1249,2026-01-01,active,299,Team,False
C1249,2026-02-01,active,299,Team,False
C1249,2026-03-01,active,299,Team,False
C1249,2026-04-01,active,299,Team,False
C1250,2026-01-01,active,99,Starter,False
C1250,2026-02-01,active,99,Starter,False
C1250,2026-03-01,active,99,Starter,False
C1250,2026-04-01,active,99,Starter,False
C1251,2026-01-01,active,49,Starter,False
C1251,2026-02-01,active,49,Starter,False
C1251,2026-03-01,active,49,Starter,False
C1251,2026-04-01,active,49,Starter,False
C1252,2026-01-01,active,999,Business,False
C1252,2026-02-01,active,999,Business,False
C1252,2026-03-01,active,999,Business,False
C1252,2026-04-01,active,999,Business,False
C1254,2026-01-01,active,199,Team,False
C1254,2026-02-01,active,199,Team,False
C1254,2026-03-01,active,199,Team,False
C1254,2026-04-01,active,199,Team,False
C1255,2026-01-01,active,99,Starter,False
C1255,2026-02-01,active,99,Starter,False
C1255,2026-03-01,active,99,Starter,False
C1255,2026-04-01,active,99,Starter,False
C1256,2026-01-01,active,999,Business,False
C1256,2026-02-01,active,999,Business,False
C1256,2026-03-01,active,999,Business,False
C1256,2026-04-01,active,999,Business,False
C1257,2026-03-01,active,49,Starter,False
C1257,2026-04-01,active,49,Starter,False
C1258,2026-01-01,active,199,Team,False
C1258,2026-02-01,active,199,Team,False
C1258,2026-03-01,active,199,Team,False
C1258,2026-04-01,active,199,Team,False
C1259,2026-01-01,churned,0,Team,False
C1260,2026-01-01,active,399,Team,False
C1260,2026-02-01,active,399,Team,False
C1260,2026-03-01,active,399,Team,False
C1260,2026-04-01,active,399,Team,False
C1261,2026-01-01,active,399,Team,False
C1261,2026-02-01,active,399,Team,False
C1261,2026-03-01,active,399,Team,False
C1261,2026-04-01,active,399,Team,False
C1262,2026-01-01,active,399,Team,False
C1262,2026-02-01,active,399,Team,False
C1262,2026-03-01,active,399,Team,False
C1262,2026-04-01,active,399,Team,False
C1263,2026-02-01,active,199,Team,False
C1263,2026-03-01,active,199,Team,False
C1263,2026-04-01,active,199,Team,False
C1264,2026-01-01,active,999,Business,False
C1264,2026-02-01,active,999,Business,False
C1264,2026-03-01,active,999,Business,False
C1264,2026-04-01,active,999,Business,False
C1266,2026-01-01,active,99,Starter,False
C1266,2026-02-01,active,99,Starter,False
C1266,2026-03-01,churned,0,Starter,False
C1268,2026-01-01,active,49,Starter,False
C1268,2026-02-01,active,49,Starter,False
C1268,2026-03-01,active,49,Starter,False
C1268,2026-04-01,active,49,Starter,False
C1269,2026-01-01,active,999,Business,False
C1269,2026-02-01,active,999,Business,False
C1269,2026-03-01,active,999,Business,False
C1269,2026-04-01,active,999,Business,False
C1270,2026-01-01,active,599,Business,False
C1270,2026-02-01,active,599,Business,False
C1270,2026-03-01,active,599,Business,False
C1270,2026-04-01,active,599,Business,False
C1271,2026-01-01,active,49,Starter,False
C1271,2026-02-01,active,49,Starter,False
C1271,2026-03-01,active,49,Starter,False
C1271,2026-04-01,active,49,Starter,False
C1272,2026-01-01,active,599,Business,False
C1272,2026-02-01,active,599,Business,False
C1272,2026-03-01,active,599,Business,False
C1272,2026-04-01,active,599,Business,False
C1273,2026-01-01,active,599,Business,False
C1273,2026-02-01,active,599,Business,False
C1273,2026-03-01,active,599,Business,False
C1273,2026-04-01,active,599,Business,False
C1274,2026-01-01,active,299,Team,False
C1274,2026-02-01,active,299,Team,False
C1274,2026-03-01,active,299,Team,False
C1274,2026-04-01,active,299,Team,False
C1275,2026-01-01,active,599,Business,False
C1275,2026-02-01,active,599,Business,False
C1275,2026-03-01,active,599,Business,False
C1275,2026-04-01,active,599,Business,False
C1276,2026-01-01,active,999,Business,False
C1276,2026-02-01,active,999,Business,False
C1276,2026-03-01,active,999,Business,False
C1276,2026-04-01,active,999,Business,False
C1278,2026-01-01,active,599,Business,False
C1278,2026-02-01,active,599,Business,False
C1278,2026-03-01,active,599,Business,False
C1278,2026-04-01,active,599,Business,False
C1279,2026-01-01,active,299,Team,False
C1279,2026-02-01,active,299,Team,False
C1279,2026-03-01,active,299,Team,False
C1279,2026-04-01,active,299,Team,False
C1280,2026-02-01,trial,0,Trial,True
C1280,2026-03-01,trial,0,Trial,True
C1280,2026-04-01,churned,0,Trial,True
C1281,2026-01-01,trial,0,Trial,True
C1281,2026-02-01,trial,0,Trial,True
C1281,2026-03-01,trial,0,Trial,True
C1281,2026-04-01,churned,0,Trial,True
C1282,2026-03-01,trial,0,Trial,True
C1282,2026-04-01,trial,0,Trial,True
C1283,2026-03-01,trial,0,Trial,True
C1283,2026-04-01,trial,0,Trial,True
C1284,2026-04-01,trial,0,Trial,True
C1285,2026-03-01,trial,0,Trial,True
C1285,2026-04-01,trial,0,Trial,True
C1286,2026-02-01,trial,0,Trial,True
C1286,2026-03-01,trial,0,Trial,True
C1286,2026-04-01,churned,0,Trial,True
C1287,2026-01-01,trial,0,Trial,True
C1287,2026-02-01,trial,0,Trial,True
C1287,2026-03-01,trial,0,Trial,True
C1287,2026-04-01,trial,0,Trial,True
C1288,2026-04-01,trial,0,Trial,True
C1289,2026-02-01,trial,0,Trial,True
C1289,2026-03-01,trial,0,Trial,True
C1289,2026-04-01,churned,0,Trial,True
C1290,2026-04-01,trial,0,Trial,True
C1291,2026-01-01,trial,0,Trial,True
C1291,2026-02-01,trial,0,Trial,True
C1291,2026-03-01,trial,0,Trial,True
C1291,2026-04-01,churned,0,Trial,True
C1292,2026-04-01,trial,0,Trial,True
C1293,2026-01-01,trial,0,Trial,True
C1293,2026-02-01,trial,0,Trial,True
C1293,2026-03-01,trial,0,Trial,True
C1293,2026-04-01,churned,0,Trial,True
C1294,2026-04-01,trial,0,Trial,True
C1295,2026-01-01,trial,0,Trial,True
C1295,2026-02-01,trial,0,Trial,True
C1295,2026-03-01,churned,0,Trial,True
C1296,2026-03-01,trial,0,Trial,True
C1296,2026-04-01,trial,0,Trial,True
C1297,2026-01-01,trial,0,Trial,True
C1297,2026-02-01,trial,0,Trial,True
C1297,2026-03-01,churned,0,Trial,True
C1298,2026-03-01,trial,0,Trial,True
C1298,2026-04-01,trial,0,Trial,True
C1299,2026-01-01,trial,0,Trial,True
C1299,2026-02-01,trial,0,Trial,True
C1299,2026-03-01,trial,0,Trial,True
C1299,2026-04-01,trial,0,Trial,True
C1300,2026-01-01,trial,0,Trial,True
C1300,2026-02-01,trial,0,Trial,True
C1300,2026-03-01,churned,0,Trial,True
C1301,2026-04-01,trial,0,Trial,True
C1302,2026-03-01,trial,0,Trial,True
C1302,2026-04-01,trial,0,Trial,True
C1303,2026-01-01,trial,0,Trial,True
C1303,2026-02-01,trial,0,Trial,True
C1303,2026-03-01,trial,0,Trial,True
C1303,2026-04-01,trial,0,Trial,True
C1304,2026-04-01,trial,0,Trial,True
C1305,2026-02-01,trial,0,Trial,True
C1305,2026-03-01,trial,0,Trial,True
C1305,2026-04-01,trial,0,Trial,True
C1306,2026-04-01,trial,0,Trial,True
C1307,2026-01-01,trial,0,Trial,True
C1307,2026-02-01,trial,0,Trial,True
C1307,2026-03-01,churned,0,Trial,True
C1308,2026-01-01,trial,0,Trial,True
C1308,2026-02-01,trial,0,Trial,True
C1308,2026-03-01,trial,0,Trial,True
C1308,2026-04-01,churned,0,Trial,True
C1309,2026-01-01,trial,0,Trial,True
C1309,2026-02-01,trial,0,Trial,True
C1309,2026-03-01,churned,0,Trial,True
C1310,2026-01-01,trial,0,Trial,True
C1310,2026-02-01,trial,0,Trial,True
C1310,2026-03-01,trial,0,Trial,True
C1310,2026-04-01,churned,0,Trial,True
C1311,2026-04-01,trial,0,Trial,True
C1312,2026-04-01,trial,0,Trial,True
C1313,2026-02-01,trial,0,Trial,True
C1313,2026-03-01,trial,0,Trial,True
C1313,2026-04-01,trial,0,Trial,True
C1314,2026-02-01,trial,0,Trial,True
C1314,2026-03-01,trial,0,Trial,True
C1314,2026-04-01,trial,0,Trial,True
C1315,2026-02-01,trial,0,Trial,True
C1315,2026-03-01,trial,0,Trial,True
C1315,2026-04-01,trial,0,Trial,True
C1316,2026-03-01,trial,0,Trial,True
C1316,2026-04-01,trial,0,Trial,True
C1317,2026-02-01,trial,0,Trial,True
C1317,2026-03-01,trial,0,Trial,True
C1317,2026-04-01,trial,0,Trial,True
C1318,2026-02-01,trial,0,Trial,True
C1318,2026-03-01,trial,0,Trial,True
C1318,2026-04-01,trial,0,Trial,True
C1319,2026-01-01,trial,0,Trial,True
C1319,2026-02-01,trial,0,Trial,True
C1319,2026-03-01,trial,0,Trial,True
C1319,2026-04-01,trial,0,Trial,True
C1320,2026-01-01,trial,0,Trial,True
C1320,2026-02-01,trial,0,Trial,True
C1320,2026-03-01,trial,0,Trial,True
C1320,2026-04-01,trial,0,Trial,True
C1321,2026-03-01,trial,0,Trial,True
C1321,2026-04-01,trial,0,Trial,True
C1322,2026-03-01,trial,0,Trial,True
C1322,2026-04-01,trial,0,Trial,True
C1323,2026-02-01,trial,0,Trial,True
C1323,2026-03-01,trial,0,Trial,True
C1323,2026-04-01,trial,0,Trial,True
C1324,2026-02-01,trial,0,Trial,True
C1324,2026-03-01,trial,0,Trial,True
C1324,2026-04-01,trial,0,Trial,True
C1325,2026-04-01,trial,0,Trial,True
C1326,2026-03-01,trial,0,Trial,True
C1326,2026-04-01,trial,0,Trial,True
C1327,2026-01-01,trial,0,Trial,True
C1327,2026-02-01,trial,0,Trial,True
C1327,2026-03-01,trial,0,Trial,True
C1327,2026-04-01,trial,0,Trial,True
C1328,2026-01-01,trial,0,Trial,True
C1328,2026-02-01,trial,0,Trial,True
C1328,2026-03-01,churned,0,Trial,True
C1329,2026-03-01,trial,0,Trial,True
C1329,2026-04-01,trial,0,Trial,True
C1330,2026-01-01,trial,0,Trial,True
C1330,2026-02-01,trial,0,Trial,True
C1330,2026-03-01,churned,0,Trial,True
C1331,2026-02-01,trial,0,Trial,True
C1331,2026-03-01,trial,0,Trial,True
C1331,2026-04-01,trial,0,Trial,True
C1332,2026-01-01,trial,0,Trial,True
C1332,2026-02-01,trial,0,Trial,True
C1332,2026-03-01,trial,0,Trial,True
C1332,2026-04-01,churned,0,Trial,True
C1333,2026-01-01,trial,0,Trial,True
C1333,2026-02-01,trial,0,Trial,True
C1333,2026-03-01,churned,0,Trial,True
C1334,2026-01-01,trial,0,Trial,True
C1334,2026-02-01,trial,0,Trial,True
C1334,2026-03-01,churned,0,Trial,True
C1335,2026-03-01,trial,0,Trial,True
C1335,2026-04-01,trial,0,Trial,True
C1336,2026-04-01,trial,0,Trial,True
C1337,2026-01-01,trial,0,Trial,True
C1337,2026-02-01,trial,0,Trial,True
C1337,2026-03-01,churned,0,Trial,True
C1338,2026-03-01,trial,0,Trial,True
C1338,2026-04-01,trial,0,Trial,True
C1339,2026-02-01,trial,0,Trial,True
C1339,2026-03-01,trial,0,Trial,True
C1339,2026-04-01,trial,0,Trial,True
C1340,2026-03-01,trial,0,Trial,True
C1340,2026-04-01,trial,0,Trial,True
C1341,2026-03-01,trial,0,Trial,True
C1341,2026-04-01,trial,0,Trial,True
C1342,2026-03-01,trial,0,Trial,True
C1342,2026-04-01,trial,0,Trial,True
C1343,2026-03-01,trial,0,Trial,True
C1343,2026-04-01,trial,0,Trial,True
C1344,2026-03-01,trial,0,Trial,True
C1344,2026-04-01,trial,0,Trial,True
C1345,2026-02-01,trial,0,Trial,True
C1345,2026-03-01,trial,0,Trial,True
C1345,2026-04-01,churned,0,Trial,True
C1346,2026-01-01,trial,0,Trial,True
C1346,2026-02-01,trial,0,Trial,True
C1346,2026-03-01,churned,0,Trial,True
C1347,2026-01-01,trial,0,Trial,True
C1347,2026-02-01,trial,0,Trial,True
C1347,2026-03-01,churned,0,Trial,True
C1348,2026-04-01,trial,0,Trial,True
C1349,2026-01-01,trial,0,Trial,True
C1349,2026-02-01,trial,0,Trial,True
C1349,2026-03-01,churned,0,Trial,True
C1350,2026-03-01,trial,0,Trial,True
C1350,2026-04-01,trial,0,Trial,True
C1351,2026-02-01,trial,0,Trial,True
C1351,2026-03-01,trial,0,Trial,True
C1351,2026-04-01,trial,0,Trial,True
C1352,2026-03-01,trial,0,Trial,True
C1352,2026-04-01,trial,0,Trial,True
C1353,2026-02-01,trial,0,Trial,True
C1353,2026-03-01,trial,0,Trial,True
C1353,2026-04-01,trial,0,Trial,True
C1354,2026-01-01,trial,0,Trial,True
C1354,2026-02-01,trial,0,Trial,True
C1354,2026-03-01,trial,0,Trial,True
C1354,2026-04-01,churned,0,Trial,True
C1355,2026-03-01,trial,0,Trial,True
C1355,2026-04-01,trial,0,Trial,True
C1356,2026-01-01,trial,0,Trial,True
C1356,2026-02-01,trial,0,Trial,True
C1356,2026-03-01,trial,0,Trial,True
C1356,2026-04-01,trial,0,Trial,True
C1357,2026-03-01,trial,0,Trial,True
C1357,2026-04-01,trial,0,Trial,True
C1358,2026-01-01,trial,0,Trial,True
C1358,2026-02-01,trial,0,Trial,True
C1358,2026-03-01,trial,0,Trial,True
C1358,2026-04-01,trial,0,Trial,True
C1359,2026-02-01,trial,0,Trial,True
C1359,2026-03-01,trial,0,Trial,True
C1359,2026-04-01,churned,0,Trial,True
C1360,2026-01-01,trial,0,Trial,True
C1360,2026-02-01,trial,0,Trial,True
C1360,2026-03-01,churned,0,Trial,True
C1361,2026-01-01,trial,0,Trial,True
C1361,2026-02-01,trial,0,Trial,True
C1361,2026-03-01,churned,0,Trial,True
C1362,2026-03-01,trial,0,Trial,True
C1362,2026-04-01,trial,0,Trial,True
C1363,2026-03-01,trial,0,Trial,True
C1363,2026-04-01,trial,0,Trial,True
C1364,2026-01-01,trial,0,Trial,True
C1364,2026-02-01,trial,0,Trial,True
C1364,2026-03-01,trial,0,Trial,True
C1364,2026-04-01,trial,0,Trial,True
C1365,2026-02-01,trial,0,Trial,True
C1365,2026-03-01,trial,0,Trial,True
C1365,2026-04-01,trial,0,Trial,True
C1366,2026-03-01,trial,0,Trial,True
C1366,2026-04-01,trial,0,Trial,True
C1367,2026-02-01,trial,0,Trial,True
C1367,2026-03-01,trial,0,Trial,True
C1367,2026-04-01,churned,0,Trial,True
C1368,2026-03-01,trial,0,Trial,True
C1368,2026-04-01,trial,0,Trial,True
C1369,2026-03-01,trial,0,Trial,True
C1369,2026-04-01,trial,0,Trial,True
C1370,2026-01-01,trial,0,Trial,True
C1370,2026-02-01,trial,0,Trial,True
C1370,2026-03-01,churned,0,Trial,True
C1371,2026-01-01,trial,0,Trial,True
C1371,2026-02-01,trial,0,Trial,True
C1371,2026-03-01,trial,0,Trial,True
C1371,2026-04-01,trial,0,Trial,True
C1372,2026-04-01,trial,0,Trial,True
C1373,2026-03-01,trial,0,Trial,True
C1373,2026-04-01,trial,0,Trial,True
C1374,2026-04-01,trial,0,Trial,True
C1375,2026-01-01,trial,0,Trial,True
C1375,2026-02-01,trial,0,Trial,True
C1375,2026-03-01,trial,0,Trial,True
C1375,2026-04-01,churned,0,Trial,True
C1376,2026-03-01,trial,0,Trial,True
C1376,2026-04-01,trial,0,Trial,True
C1377,2026-03-01,trial,0,Trial,True
C1377,2026-04-01,trial,0,Trial,True
C1378,2026-02-01,trial,0,Trial,True
C1378,2026-03-01,trial,0,Trial,True
C1378,2026-04-01,churned,0,Trial,True
C1379,2026-03-01,trial,0,Trial,True
C1379,2026-04-01,trial,0,Trial,True
C1380,2026-04-01,trial,0,Trial,True
C1381,2026-04-01,trial,0,Trial,True
C1382,2026-01-01,trial,0,Trial,True
C1382,2026-02-01,trial,0,Trial,True
C1382,2026-03-01,trial,0,Trial,True
C1382,2026-04-01,trial,0,Trial,True
C1383,2026-01-01,trial,0,Trial,True
C1383,2026-02-01,trial,0,Trial,True
C1383,2026-03-01,trial,0,Trial,True
C1383,2026-04-01,trial,0,Trial,True
C1384,2026-03-01,trial,0,Trial,True
C1384,2026-04-01,trial,0,Trial,True
C1385,2026-01-01,trial,0,Trial,True
C1385,2026-02-01,trial,0,Trial,True
C1385,2026-03-01,churned,0,Trial,True
C1386,2026-04-01,trial,0,Trial,True
C1387,2026-01-01,trial,0,Trial,True
C1387,2026-02-01,trial,0,Trial,True
C1387,2026-03-01,churned,0,Trial,True
C1388,2026-03-01,trial,0,Trial,True
C1388,2026-04-01,trial,0,Trial,True
C1389,2026-01-01,trial,0,Trial,True
C1389,2026-02-01,trial,0,Trial,True
C1389,2026-03-01,trial,0,Trial,True
C1389,2026-04-01,churned,0,Trial,True
C1390,2026-02-01,trial,0,Trial,True
C1390,2026-03-01,trial,0,Trial,True
C1390,2026-04-01,trial,0,Trial,True
C1391,2026-03-01,trial,0,Trial,True
C1391,2026-04-01,trial,0,Trial,True
C1392,2026-03-01,trial,0,Trial,True
C1392,2026-04-01,trial,0,Trial,True
C1393,2026-01-01,trial,0,Trial,True
C1393,2026-02-01,trial,0,Trial,True
C1393,2026-03-01,trial,0,Trial,True
C1393,2026-04-01,churned,0,Trial,True
C1394,2026-01-01,trial,0,Trial,True
C1394,2026-02-01,trial,0,Trial,True
C1394,2026-03-01,churned,0,Trial,True
C1395,2026-02-01,trial,0,Trial,True
C1395,2026-03-01,trial,0,Trial,True
C1395,2026-04-01,trial,0,Trial,True
C1396,2026-01-01,trial,0,Trial,True
C1396,2026-02-01,trial,0,Trial,True
C1396,2026-03-01,trial,0,Trial,True
C1396,2026-04-01,churned,0,Trial,True
C1397,2026-03-01,trial,0,Trial,True
C1397,2026-04-01,trial,0,Trial,True
C1398,2026-01-01,trial,0,Trial,True
C1398,2026-02-01,trial,0,Trial,True
C1398,2026-03-01,trial,0,Trial,True
C1398,2026-04-01,trial,0,Trial,True
C1399,2026-01-01,trial,0,Trial,True
C1399,2026-02-01,trial,0,Trial,True
C1399,2026-03-01,churned,0,Trial,True
C1400,2026-03-01,trial,0,Trial,True
C1400,2026-04-01,trial,0,Trial,True
C1401,2026-02-01,trial,0,Trial,True
C1401,2026-03-01,trial,0,Trial,True
C1401,2026-04-01,churned,0,Trial,True
C1402,2026-02-01,trial,0,Trial,True
C1402,2026-03-01,trial,0,Trial,True
C1402,2026-04-01,trial,0,Trial,True
C1403,2026-03-01,trial,0,Trial,True
C1403,2026-04-01,trial,0,Trial,True
C1404,2026-01-01,trial,0,Trial,True
C1404,2026-02-01,trial,0,Trial,True
C1404,2026-03-01,trial,0,Trial,True
C1404,2026-04-01,trial,0,Trial,True
C1405,2026-01-01,trial,0,Trial,True
C1405,2026-02-01,trial,0,Trial,True
C1405,2026-03-01,churned,0,Trial,True
C1406,2026-03-01,trial,0,Trial,True
C1406,2026-04-01,trial,0,Trial,True
C1407,2026-02-01,trial,0,Trial,True
C1407,2026-03-01,trial,0,Trial,True
C1407,2026-04-01,churned,0,Trial,True
C1408,2026-03-01,trial,0,Trial,True
C1408,2026-04-01,trial,0,Trial,True
C1409,2026-03-01,trial,0,Trial,True
C1409,2026-04-01,trial,0,Trial,True
C1410,2026-02-01,trial,0,Trial,True
C1410,2026-03-01,trial,0,Trial,True
C1410,2026-04-01,trial,0,Trial,True
C1411,2026-03-01,trial,0,Trial,True
C1411,2026-04-01,trial,0,Trial,True
C1412,2026-03-01,trial,0,Trial,True
C1412,2026-04-01,trial,0,Trial,True
C1413,2026-01-01,trial,0,Trial,True
C1413,2026-02-01,trial,0,Trial,True
C1413,2026-03-01,churned,0,Trial,True
C1414,2026-03-01,trial,0,Trial,True
C1414,2026-04-01,trial,0,Trial,True
C1415,2026-01-01,trial,0,Trial,True
C1415,2026-02-01,trial,0,Trial,True
C1415,2026-03-01,churned,0,Trial,True
C1416,2026-03-01,trial,0,Trial,True
C1416,2026-04-01,trial,0,Trial,True
C1417,2026-01-01,trial,0,Trial,True
C1417,2026-02-01,trial,0,Trial,True
C1417,2026-03-01,trial,0,Trial,True
C1417,2026-04-01,trial,0,Trial,True
C1418,2026-01-01,trial,0,Trial,True
C1418,2026-02-01,trial,0,Trial,True
C1418,2026-03-01,trial,0,Trial,True
C1418,2026-04-01,trial,0,Trial,True
C1419,2026-01-01,trial,0,Trial,True
C1419,2026-02-01,trial,0,Trial,True
C1419,2026-03-01,churned,0,Trial,True
C1420,2026-02-01,trial,0,Trial,True
C1420,2026-03-01,trial,0,Trial,True
C1420,2026-04-01,churned,0,Trial,True
C1421,2026-01-01,trial,0,Trial,True
C1421,2026-02-01,trial,0,Trial,True
C1421,2026-03-01,trial,0,Trial,True
C1421,2026-04-01,churned,0,Trial,True
C1422,2026-02-01,trial,0,Trial,True
C1422,2026-03-01,trial,0,Trial,True
C1422,2026-04-01,trial,0,Trial,True
C1423,2026-02-01,trial,0,Trial,True
C1423,2026-03-01,trial,0,Trial,True
C1423,2026-04-01,churned,0,Trial,True
C1424,2026-01-01,trial,0,Trial,True
C1424,2026-02-01,trial,0,Trial,True
C1424,2026-03-01,trial,0,Trial,True
C1424,2026-04-01,churned,0,Trial,True
C1425,2026-04-01,trial,0,Trial,True
C1426,2026-02-01,trial,0,Trial,True
C1426,2026-03-01,trial,0,Trial,True
C1426,2026-04-01,trial,0,Trial,True
C1427,2026-01-01,trial,0,Trial,True
C1427,2026-02-01,trial,0,Trial,True
C1427,2026-03-01,trial,0,Trial,True
C1427,2026-04-01,churned,0,Trial,True
C1428,2026-03-01,trial,0,Trial,True
C1428,2026-04-01,trial,0,Trial,True
C1429,2026-02-01,trial,0,Trial,True
C1429,2026-03-01,trial,0,Trial,True
C1429,2026-04-01,trial,0,Trial,True
C1430,2026-01-01,trial,0,Trial,True
C1430,2026-02-01,trial,0,Trial,True
C1430,2026-03-01,churned,0,Trial,True
C1431,2026-02-01,trial,0,Trial,True
C1431,2026-03-01,trial,0,Trial,True
C1431,2026-04-01,trial,0,Trial,True
C1432,2026-03-01,trial,0,Trial,True
C1432,2026-04-01,trial,0,Trial,True
C1433,2026-01-01,trial,0,Trial,True
C1433,2026-02-01,trial,0,Trial,True
C1433,2026-03-01,churned,0,Trial,True
C1434,2026-02-01,trial,0,Trial,True
C1434,2026-03-01,trial,0,Trial,True
C1434,2026-04-01,churned,0,Trial,True
C1435,2026-02-01,trial,0,Trial,True
C1435,2026-03-01,trial,0,Trial,True
C1435,2026-04-01,churned,0,Trial,True
C1436,2026-01-01,trial,0,Trial,True
C1436,2026-02-01,trial,0,Trial,True
C1436,2026-03-01,churned,0,Trial,True
C1437,2026-02-01,trial,0,Trial,True
C1437,2026-03-01,trial,0,Trial,True
C1437,2026-04-01,trial,0,Trial,True
C1438,2026-01-01,trial,0,Trial,True
C1438,2026-02-01,trial,0,Trial,True
C1438,2026-03-01,churned,0,Trial,True
C1439,2026-02-01,trial,0,Trial,True
C1439,2026-03-01,trial,0,Trial,True
C1439,2026-04-01,churned,0,Trial,True
C1440,2026-02-01,trial,0,Trial,True
C1440,2026-03-01,trial,0,Trial,True
C1440,2026-04-01,churned,0,Trial,True
C1441,2026-02-01,trial,0,Trial,True
C1441,2026-03-01,trial,0,Trial,True
C1441,2026-04-01,trial,0,Trial,True
C1442,2026-01-01,trial,0,Trial,True
C1442,2026-02-01,trial,0,Trial,True
C1442,2026-03-01,churned,0,Trial,True
C1443,2026-03-01,trial,0,Trial,True
C1443,2026-04-01,trial,0,Trial,True
